close,symbol,date
757.0584106445312,HDFCBANK.NS,2023-01-12
757.6500244140625,HDFCBANK.NS,2023-01-13
750.3843383789062,HDFCBANK.NS,2023-01-16
761.5550537109375,HDFCBANK.NS,2023-01-17
774.9979858398438,HDFCBANK.NS,2023-01-18
778.216552734375,HDFCBANK.NS,2023-01-19
786.1923217773438,HDFCBANK.NS,2023-01-20
791.9434814453125,HDFCBANK.NS,2023-01-23
802.5463256835938,HDFCBANK.NS,2023-01-24
780.3703002929688,HDFCBANK.NS,2023-01-25
764.8212280273438,HDFCBANK.NS,2023-01-27
764.0401000976562,HDFCBANK.NS,2023-01-30
758.9990844726562,HDFCBANK.NS,2023-01-31
770.3829345703125,HDFCBANK.NS,2023-02-01
758.9280395507812,HDFCBANK.NS,2023-02-02
785.1747436523438,HDFCBANK.NS,2023-02-03
781.8375854492188,HDFCBANK.NS,2023-02-06
782.9973754882812,HDFCBANK.NS,2023-02-07
782.9026489257812,HDFCBANK.NS,2023-02-08
781.2696533203125,HDFCBANK.NS,2023-02-09
784.3700561523438,HDFCBANK.NS,2023-02-10
784.9617919921875,HDFCBANK.NS,2023-02-13
792.2274169921875,HDFCBANK.NS,2023-02-14
790.6182250976562,HDFCBANK.NS,2023-02-15
787.7544555664062,HDFCBANK.NS,2023-02-16
783.8020629882812,HDFCBANK.NS,2023-02-17
776.4415893554688,HDFCBANK.NS,2023-02-20
779.3526000976562,HDFCBANK.NS,2023-02-21
764.0638427734375,HDFCBANK.NS,2023-02-22
758.8807983398438,HDFCBANK.NS,2023-02-23
752.1119995117188,HDFCBANK.NS,2023-02-24
753.9817504882812,HDFCBANK.NS,2023-02-27
757.1530151367188,HDFCBANK.NS,2023-02-28
756.4193725585938,HDFCBANK.NS,2023-03-01
749.98193359375,HDFCBANK.NS,2023-03-02
764.8685302734375,HDFCBANK.NS,2023-03-03
770.2645263671875,HDFCBANK.NS,2023-03-06
771.8029174804688,HDFCBANK.NS,2023-03-08
771.8739013671875,HDFCBANK.NS,2023-03-09
751.969970703125,HDFCBANK.NS,2023-03-10
742.4558715820312,HDFCBANK.NS,2023-03-13
740.4677734375,HDFCBANK.NS,2023-03-14
729.8414306640625,HDFCBANK.NS,2023-03-15
734.5748291015625,HDFCBANK.NS,2023-03-16
744.396484375,HDFCBANK.NS,2023-03-17
739.2371826171875,HDFCBANK.NS,2023-03-20
747.615234375,HDFCBANK.NS,2023-03-21
745.8875122070312,HDFCBANK.NS,2023-03-22
739.8998413085938,HDFCBANK.NS,2023-03-23
738.716552734375,HDFCBANK.NS,2023-03-24
741.9352416992188,HDFCBANK.NS,2023-03-27
747.9702758789062,HDFCBANK.NS,2023-03-28
751.5676879882812,HDFCBANK.NS,2023-03-29
761.86279296875,HDFCBANK.NS,2023-03-31
762.336181640625,HDFCBANK.NS,2023-04-03
782.7843627929688,HDFCBANK.NS,2023-04-05
788.7483520507812,HDFCBANK.NS,2023-04-06
785.0090942382812,HDFCBANK.NS,2023-04-10
787.3048095703125,HDFCBANK.NS,2023-04-11
797.5289306640625,HDFCBANK.NS,2023-04-12
801.1025390625,HDFCBANK.NS,2023-04-13
788.8904418945312,HDFCBANK.NS,2023-04-17
785.5533447265625,HDFCBANK.NS,2023-04-18
788.4407958984375,HDFCBANK.NS,2023-04-19
791.3754272460938,HDFCBANK.NS,2023-04-20
792.6534423828125,HDFCBANK.NS,2023-04-21
799.0672607421875,HDFCBANK.NS,2023-04-24
787.7071533203125,HDFCBANK.NS,2023-04-25
791.328125,HDFCBANK.NS,2023-04-26
795.6828002929688,HDFCBANK.NS,2023-04-27
798.806884765625,HDFCBANK.NS,2023-04-28
798.6411743164062,HDFCBANK.NS,2023-05-02
801.4339599609375,HDFCBANK.NS,2023-05-03
817.8351440429688,HDFCBANK.NS,2023-05-04
769.4835815429688,HDFCBANK.NS,2023-05-05
778.3822631835938,HDFCBANK.NS,2023-05-08
778.4059448242188,HDFCBANK.NS,2023-05-09
782.0033569335938,HDFCBANK.NS,2023-05-10
782.5239868164062,HDFCBANK.NS,2023-05-11
789.4347534179688,HDFCBANK.NS,2023-05-12
793.2215576171875,HDFCBANK.NS,2023-05-15
788.6731567382812,HDFCBANK.NS,2023-05-16
784.4360961914062,HDFCBANK.NS,2023-05-17
787.572021484375,HDFCBANK.NS,2023-05-18
788.4817504882812,HDFCBANK.NS,2023-05-19
785.6809692382812,HDFCBANK.NS,2023-05-22
783.837646484375,HDFCBANK.NS,2023-05-23
773.5921020507812,HDFCBANK.NS,2023-05-24
770.6236572265625,HDFCBANK.NS,2023-05-25
773.5921020507812,HDFCBANK.NS,2023-05-26
783.0237426757812,HDFCBANK.NS,2023-05-29
783.6222534179688,HDFCBANK.NS,2023-05-30
771.22216796875,HDFCBANK.NS,2023-05-31
767.9425659179688,HDFCBANK.NS,2023-06-01
769.1395263671875,HDFCBANK.NS,2023-06-02
768.1340942382812,HDFCBANK.NS,2023-06-05
765.7402954101562,HDFCBANK.NS,2023-06-06
769.7140502929688,HDFCBANK.NS,2023-06-07
770.1927490234375,HDFCBANK.NS,2023-06-08
771.1024169921875,HDFCBANK.NS,2023-06-09
766.4105224609375,HDFCBANK.NS,2023-06-12
767.7031860351562,HDFCBANK.NS,2023-06-13
766.8653564453125,HDFCBANK.NS,2023-06-14
757.4336547851562,HDFCBANK.NS,2023-06-15
767.3441162109375,HDFCBANK.NS,2023-06-16
768.014404296875,HDFCBANK.NS,2023-06-19
769.6182861328125,HDFCBANK.NS,2023-06-20
783.0715942382812,HDFCBANK.NS,2023-06-21
786.9017944335938,HDFCBANK.NS,2023-06-22
786.8538818359375,HDFCBANK.NS,2023-06-23
783.0476684570312,HDFCBANK.NS,2023-06-26
794.0833129882812,HDFCBANK.NS,2023-06-27
802.4856567382812,HDFCBANK.NS,2023-06-28
814.5745239257812,HDFCBANK.NS,2023-06-30
823.3838500976562,HDFCBANK.NS,2023-07-03
827.4053955078125,HDFCBANK.NS,2023-07-04
801.1212158203125,HDFCBANK.NS,2023-07-05
801.93505859375,HDFCBANK.NS,2023-07-06
794.945068359375,HDFCBANK.NS,2023-07-07
793.0538940429688,HDFCBANK.NS,2023-07-10
789.1998291015625,HDFCBANK.NS,2023-07-11
781.8028564453125,HDFCBANK.NS,2023-07-12
785.7047729492188,HDFCBANK.NS,2023-07-13
787.3326416015625,HDFCBANK.NS,2023-07-14
803.80224609375,HDFCBANK.NS,2023-07-17
803.1319580078125,HDFCBANK.NS,2023-07-18
806.7705688476562,HDFCBANK.NS,2023-07-19
808.5181274414062,HDFCBANK.NS,2023-07-20
802.2940673828125,HDFCBANK.NS,2023-07-21
803.5628662109375,HDFCBANK.NS,2023-07-24
812.2764282226562,HDFCBANK.NS,2023-07-25
809.45166015625,HDFCBANK.NS,2023-07-26
801.0493774414062,HDFCBANK.NS,2023-07-27
786.8538818359375,HDFCBANK.NS,2023-07-28
790.5403442382812,HDFCBANK.NS,2023-07-31
795.8306884765625,HDFCBANK.NS,2023-08-01
785.4176025390625,HDFCBANK.NS,2023-08-02
779.7442626953125,HDFCBANK.NS,2023-08-03
791.0191650390625,HDFCBANK.NS,2023-08-04
790.5643310546875,HDFCBANK.NS,2023-08-07
789.9180297851562,HDFCBANK.NS,2023-08-08
790.2052612304688,HDFCBANK.NS,2023-08-09
783.1912231445312,HDFCBANK.NS,2023-08-10
775.0283813476562,HDFCBANK.NS,2023-08-11
771.24609375,HDFCBANK.NS,2023-08-14
768.9957885742188,HDFCBANK.NS,2023-08-16
764.73486328125,HDFCBANK.NS,2023-08-17
761.598876953125,HDFCBANK.NS,2023-08-18
761.00048828125,HDFCBANK.NS,2023-08-21
757.7448120117188,HDFCBANK.NS,2023-08-22
759.6119995117188,HDFCBANK.NS,2023-08-23
756.1170043945312,HDFCBANK.NS,2023-08-24
747.594970703125,HDFCBANK.NS,2023-08-25
755.3749389648438,HDFCBANK.NS,2023-08-28
761.3834838867188,HDFCBANK.NS,2023-08-29
755.8297119140625,HDFCBANK.NS,2023-08-30
752.3587036132812,HDFCBANK.NS,2023-08-31
753.9146728515625,HDFCBANK.NS,2023-09-01
758.6305541992188,HDFCBANK.NS,2023-09-04
754.010498046875,HDFCBANK.NS,2023-09-05
763.873046875,HDFCBANK.NS,2023-09-06
771.22216796875,HDFCBANK.NS,2023-09-07
777.230712890625,HDFCBANK.NS,2023-09-08
781.2523803710938,HDFCBANK.NS,2023-09-11
783.694091796875,HDFCBANK.NS,2023-09-12
787.0454711914062,HDFCBANK.NS,2023-09-13
786.566650390625,HDFCBANK.NS,2023-09-14
795.5914306640625,HDFCBANK.NS,2023-09-15
779.9357299804688,HDFCBANK.NS,2023-09-18
748.648193359375,HDFCBANK.NS,2023-09-20
743.6930541992188,HDFCBANK.NS,2023-09-21
732.3462524414062,HDFCBANK.NS,2023-09-22
732.9925537109375,HDFCBANK.NS,2023-09-25
736.1763916015625,HDFCBANK.NS,2023-09-26
731.0056762695312,HDFCBANK.NS,2023-09-27
729.4974975585938,HDFCBANK.NS,2023-09-28
730.742431640625,HDFCBANK.NS,2023-09-29
722.0048828125,HDFCBANK.NS,2023-10-03
732.2984008789062,HDFCBANK.NS,2023-10-04
735.2667236328125,HDFCBANK.NS,2023-10-05
734.4528198242188,HDFCBANK.NS,2023-10-06
725.9307250976562,HDFCBANK.NS,2023-10-09
730.048095703125,HDFCBANK.NS,2023-10-10
737.1099853515625,HDFCBANK.NS,2023-10-11
742.0173950195312,HDFCBANK.NS,2023-10-12
735.2667236328125,HDFCBANK.NS,2023-10-13
732.3223266601562,HDFCBANK.NS,2023-10-16
737.8759765625,HDFCBANK.NS,2023-10-17
727.6063842773438,HDFCBANK.NS,2023-10-18
725.308349609375,HDFCBANK.NS,2023-10-19
729.0667114257812,HDFCBANK.NS,2023-10-20
721.04736328125,HDFCBANK.NS,2023-10-23
716.47509765625,HDFCBANK.NS,2023-10-25
700.6279907226562,HDFCBANK.NS,2023-10-26
703.380859375,HDFCBANK.NS,2023-10-27
711.0171508789062,HDFCBANK.NS,2023-10-30
706.8997802734375,HDFCBANK.NS,2023-10-31
705.9421997070312,HDFCBANK.NS,2023-11-01
707.01953125,HDFCBANK.NS,2023-11-02
710.370849609375,HDFCBANK.NS,2023-11-03
715.5176391601562,HDFCBANK.NS,2023-11-06
712.0465698242188,HDFCBANK.NS,2023-11-07
714.1052856445312,HDFCBANK.NS,2023-11-08
711.280517578125,HDFCBANK.NS,2023-11-09
714.0812377929688,HDFCBANK.NS,2023-11-10
712.7886352539062,HDFCBANK.NS,2023-11-13
720.2573852539062,HDFCBANK.NS,2023-11-15
722.1484985351562,HDFCBANK.NS,2023-11-16
720.5924682617188,HDFCBANK.NS,2023-11-17
720.640380859375,HDFCBANK.NS,2023-11-20
726.74462890625,HDFCBANK.NS,2023-11-21
724.1593627929688,HDFCBANK.NS,2023-11-22
728.3485107421875,HDFCBANK.NS,2023-11-23
733.5191650390625,HDFCBANK.NS,2023-11-24
731.867431640625,HDFCBANK.NS,2023-11-28
746.4698486328125,HDFCBANK.NS,2023-11-29
746.3023071289062,HDFCBANK.NS,2023-11-30
744.674560546875,HDFCBANK.NS,2023-12-01
770.5279541015625,HDFCBANK.NS,2023-12-04
777.374267578125,HDFCBANK.NS,2023-12-05
779.3372802734375,HDFCBANK.NS,2023-12-06
780.6058959960938,HDFCBANK.NS,2023-12-07
791.4978637695312,HDFCBANK.NS,2023-12-08
790.4446411132812,HDFCBANK.NS,2023-12-11
782.5928955078125,HDFCBANK.NS,2023-12-12
780.8214111328125,HDFCBANK.NS,2023-12-13
790.0376586914062,HDFCBANK.NS,2023-12-14
793.101806640625,HDFCBANK.NS,2023-12-15
792.69482421875,HDFCBANK.NS,2023-12-18
791.3543090820312,HDFCBANK.NS,2023-12-19
793.3171997070312,HDFCBANK.NS,2023-12-20
807.53662109375,HDFCBANK.NS,2023-12-21
799.9481811523438,HDFCBANK.NS,2023-12-22
805.5018920898438,HDFCBANK.NS,2023-12-26
815.4841918945312,HDFCBANK.NS,2023-12-27
816.4177856445312,HDFCBANK.NS,2023-12-28
818.3328247070312,HDFCBANK.NS,2023-12-29
812.9945678710938,HDFCBANK.NS,2024-01-01
813.4733276367188,HDFCBANK.NS,2024-01-02
800.9296264648438,HDFCBANK.NS,2024-01-03
809.5234985351562,HDFCBANK.NS,2024-01-04
805.3822021484375,HDFCBANK.NS,2024-01-05
796.4052734375,HDFCBANK.NS,2024-01-08
790.2052612304688,HDFCBANK.NS,2024-01-09
792.8145751953125,HDFCBANK.NS,2024-01-10
789.4871215820312,HDFCBANK.NS,2024-01-11
785.752685546875,HDFCBANK.NS,2024-01-12
800.8818359375,HDFCBANK.NS,2024-01-15
803.9219360351562,HDFCBANK.NS,2024-01-16
736.1045532226562,HDFCBANK.NS,2024-01-17
711.5198974609375,HDFCBANK.NS,2024-01-18
704.0989990234375,HDFCBANK.NS,2024-01-19
683.368408203125,HDFCBANK.NS,2024-01-23
697.0372314453125,HDFCBANK.NS,2024-01-24
686.9830932617188,HDFCBANK.NS,2024-01-25
696.438720703125,HDFCBANK.NS,2024-01-29
691.4835205078125,HDFCBANK.NS,2024-01-30
700.2210083007812,HDFCBANK.NS,2024-01-31
702.0402221679688,HDFCBANK.NS,2024-02-01
692.3692016601562,HDFCBANK.NS,2024-02-02
691.7467041015625,HDFCBANK.NS,2024-02-05
691.3877563476562,HDFCBANK.NS,2024-02-06
684.6130981445312,HDFCBANK.NS,2024-02-07
671.7343139648438,HDFCBANK.NS,2024-02-08
671.99755859375,HDFCBANK.NS,2024-02-09
665.4863891601562,HDFCBANK.NS,2024-02-12
667.6168823242188,HDFCBANK.NS,2024-02-13
662.6378173828125,HDFCBANK.NS,2024-02-14
677.0007934570312,HDFCBANK.NS,2024-02-15
679.8015747070312,HDFCBANK.NS,2024-02-16
678.4609985351562,HDFCBANK.NS,2024-02-19
696.2711181640625,HDFCBANK.NS,2024-02-20
689.017822265625,HDFCBANK.NS,2024-02-21
679.634033203125,HDFCBANK.NS,2024-02-22
680.1365966796875,HDFCBANK.NS,2024-02-23
680.9505615234375,HDFCBANK.NS,2024-02-26
679.9212646484375,HDFCBANK.NS,2024-02-27
674.7744750976562,HDFCBANK.NS,2024-02-28
671.90185546875,HDFCBANK.NS,2024-02-29
684.9961547851562,HDFCBANK.NS,2024-03-01
685.9296875,HDFCBANK.NS,2024-03-04
689.831787109375,HDFCBANK.NS,2024-03-05
690.6695556640625,HDFCBANK.NS,2024-03-06
692.3452758789062,HDFCBANK.NS,2024-03-07
683.5838623046875,HDFCBANK.NS,2024-03-11
698.7846069335938,HDFCBANK.NS,2024-03-12
699.1915893554688,HDFCBANK.NS,2024-03-13
696.8217163085938,HDFCBANK.NS,2024-03-14
695.481201171875,HDFCBANK.NS,2024-03-15
692.3212890625,HDFCBANK.NS,2024-03-18
693.9012451171875,HDFCBANK.NS,2024-03-19
685.1398315429688,HDFCBANK.NS,2024-03-20
692.1776733398438,HDFCBANK.NS,2024-03-21
690.7892456054688,HDFCBANK.NS,2024-03-22
682.434814453125,HDFCBANK.NS,2024-03-26
689.7599487304688,HDFCBANK.NS,2024-03-27
693.2069702148438,HDFCBANK.NS,2024-03-28
704.0272216796875,HDFCBANK.NS,2024-04-01
708.6472778320312,HDFCBANK.NS,2024-04-02
709.6766967773438,HDFCBANK.NS,2024-04-03
731.3648071289062,HDFCBANK.NS,2024-04-04
741.8737182617188,HDFCBANK.NS,2024-04-05
740.4613647460938,HDFCBANK.NS,2024-04-08
741.3949584960938,HDFCBANK.NS,2024-04-09
735.5540161132812,HDFCBANK.NS,2024-04-10
727.223388671875,HDFCBANK.NS,2024-04-12
715.6133422851562,HDFCBANK.NS,2024-04-15
722.5794067382812,HDFCBANK.NS,2024-04-16
715.6133422851562,HDFCBANK.NS,2024-04-18
733.1361694335938,HDFCBANK.NS,2024-04-19
723.9917602539062,HDFCBANK.NS,2024-04-22
721.7894287109375,HDFCBANK.NS,2024-04-23
723.7523803710938,HDFCBANK.NS,2024-04-24
723.2975463867188,HDFCBANK.NS,2024-04-25
722.8427734375,HDFCBANK.NS,2024-04-26
732.2744140625,HDFCBANK.NS,2024-04-29
727.7739868164062,HDFCBANK.NS,2024-04-30
733.591064453125,HDFCBANK.NS,2024-05-02
727.5345458984375,HDFCBANK.NS,2024-05-03
728.994873046875,HDFCBANK.NS,2024-05-06
721.0952758789062,HDFCBANK.NS,2024-05-07
709.84423828125,HDFCBANK.NS,2024-05-08
693.0155029296875,HDFCBANK.NS,2024-05-09
697.820068359375,HDFCBANK.NS,2024-05-10
706.2400512695312,HDFCBANK.NS,2024-05-13
709.0062866210938,HDFCBANK.NS,2024-05-14
698.1111450195312,HDFCBANK.NS,2024-05-15
708.6665649414062,HDFCBANK.NS,2024-05-16
710.5349731445312,HDFCBANK.NS,2024-05-17
707.9629516601562,HDFCBANK.NS,2024-05-21
708.1570434570312,HDFCBANK.NS,2024-05-22
724.3661499023438,HDFCBANK.NS,2024-05-23
736.3046875,HDFCBANK.NS,2024-05-24
741.400390625,HDFCBANK.NS,2024-05-27
742.75927734375,HDFCBANK.NS,2024-05-28
731.9855346679688,HDFCBANK.NS,2024-05-29
735.1642456054688,HDFCBANK.NS,2024-05-30
743.2688598632812,HDFCBANK.NS,2024-05-31
762.9964599609375,HDFCBANK.NS,2024-06-03
719.7800903320312,HDFCBANK.NS,2024-06-04
753.0962524414062,HDFCBANK.NS,2024-06-05
756.93017578125,HDFCBANK.NS,2024-06-06
763.5545654296875,HDFCBANK.NS,2024-06-07
757.7066650390625,HDFCBANK.NS,2024-06-10
759.4052734375,HDFCBANK.NS,2024-06-11
763.94287109375,HDFCBANK.NS,2024-06-12
767.1458129882812,HDFCBANK.NS,2024-06-13
774.9835205078125,HDFCBANK.NS,2024-06-14
780.2733764648438,HDFCBANK.NS,2024-06-18
804.5628051757812,HDFCBANK.NS,2024-06-19
810.143798828125,HDFCBANK.NS,2024-06-20
808.396728515625,HDFCBANK.NS,2024-06-21
811.6240844726562,HDFCBANK.NS,2024-06-24
830.5266723632812,HDFCBANK.NS,2024-06-25
825.7463989257812,HDFCBANK.NS,2024-06-26
823.1500244140625,HDFCBANK.NS,2024-06-27
817.156494140625,HDFCBANK.NS,2024-06-28
827.5420532226562,HDFCBANK.NS,2024-07-01
839.8687744140625,HDFCBANK.NS,2024-07-02
858.3346557617188,HDFCBANK.NS,2024-07-03
838.1945190429688,HDFCBANK.NS,2024-07-04
799.8311157226562,HDFCBANK.NS,2024-07-05
793.6434326171875,HDFCBANK.NS,2024-07-08
794.2015991210938,HDFCBANK.NS,2024-07-09
789.1544799804688,HDFCBANK.NS,2024-07-10
787.1161499023438,HDFCBANK.NS,2024-07-11
787.50439453125,HDFCBANK.NS,2024-07-12
787.213134765625,HDFCBANK.NS,2024-07-15
786.07275390625,HDFCBANK.NS,2024-07-16
783.6704711914062,HDFCBANK.NS,2024-07-18
780.0307006835938,HDFCBANK.NS,2024-07-19
797.1377563476562,HDFCBANK.NS,2024-07-22
785.4175415039062,HDFCBANK.NS,2024-07-23
778.4534301757812,HDFCBANK.NS,2024-07-24
784.5440673828125,HDFCBANK.NS,2024-07-25
785.2962646484375,HDFCBANK.NS,2024-07-26
778.9387817382812,HDFCBANK.NS,2024-07-29
784.034423828125,HDFCBANK.NS,2024-07-30
784.1315307617188,HDFCBANK.NS,2024-07-31
795.3178100585938,HDFCBANK.NS,2024-08-01
